data,regiao,precipitacao_mm,temperatura_media_c,temperatura_max_c
2020-10-15,Ribeirao Preto-SP (Cana),3.69,27.4,33.49
2020-10-16,Ribeirao Preto-SP (Cana),0.61,24.75,31.4
2020-10-17,Ribeirao Preto-SP (Cana),2.03,24.99,33.32
2020-10-18,Ribeirao Preto-SP (Cana),0.81,25.59,34.04
2020-10-19,Ribeirao Preto-SP (Cana),9.85,23.38,29.84
2020-10-20,Ribeirao Preto-SP (Cana),5.04,22.88,29.22
2020-10-21,Ribeirao Preto-SP (Cana),7.87,24.29,30.45
2020-10-22,Ribeirao Preto-SP (Cana),0.97,24.52,30.44
2020-10-23,Ribeirao Preto-SP (Cana),0.52,23.78,29.98
2020-10-24,Ribeirao Preto-SP (Cana),3.23,21.47,23.93
2020-10-25,Ribeirao Preto-SP (Cana),5.87,24.9,32.53
2020-10-26,Ribeirao Preto-SP (Cana),0.23,25.58,33.65
2020-10-27,Ribeirao Preto-SP (Cana),0.07,26.05,33.07
2020-10-28,Ribeirao Preto-SP (Cana),0.01,26.22,34.72
2020-10-29,Ribeirao Preto-SP (Cana),3.11,24.42,27.95
2020-10-30,Ribeirao Preto-SP (Cana),5.64,24.11,29.71
2020-10-31,Ribeirao Preto-SP (Cana),0.19,23.48,31.67
2020-11-01,Ribeirao Preto-SP (Cana),0.0,22.38,30.06
2020-11-02,Ribeirao Preto-SP (Cana),0.0,21.07,30.75
2020-11-03,Ribeirao Preto-SP (Cana),4.13,21.96,30.58
2020-11-04,Ribeirao Preto-SP (Cana),0.44,22.92,31.63
2020-11-05,Ribeirao Preto-SP (Cana),0.0,23.63,33.01
2020-11-06,Ribeirao Preto-SP (Cana),0.0,24.46,34.16
2020-11-07,Ribeirao Preto-SP (Cana),0.0,26.09,37.0
2020-11-08,Ribeirao Preto-SP (Cana),0.13,28.19,38.46
2020-11-09,Ribeirao Preto-SP (Cana),3.07,29.16,38.36
2020-11-10,Ribeirao Preto-SP (Cana),4.37,24.95,29.3
2020-11-11,Ribeirao Preto-SP (Cana),5.58,23.92,28.2
2020-11-12,Ribeirao Preto-SP (Cana),5.48,25.29,32.84
2020-11-13,Ribeirao Preto-SP (Cana),7.65,24.88,30.5
2020-11-14,Ribeirao Preto-SP (Cana),0.41,24.91,30.92
2020-11-15,Ribeirao Preto-SP (Cana),0.05,27.17,35.43
2020-11-16,Ribeirao Preto-SP (Cana),7.43,26.4,32.6
2020-11-17,Ribeirao Preto-SP (Cana),2.08,27.36,34.14
2020-11-18,Ribeirao Preto-SP (Cana),4.05,24.72,29.52
2020-11-19,Ribeirao Preto-SP (Cana),4.54,23.98,29.82
2020-11-20,Ribeirao Preto-SP (Cana),0.06,22.87,31.86
2020-11-21,Ribeirao Preto-SP (Cana),0.08,23.76,33.07
2020-11-22,Ribeirao Preto-SP (Cana),0.84,24.89,33.55
2020-11-23,Ribeirao Preto-SP (Cana),0.97,25.82,33.97
2020-11-24,Ribeirao Preto-SP (Cana),0.48,25.9,33.59
2020-11-25,Ribeirao Preto-SP (Cana),0.37,25.61,33.17
2020-11-26,Ribeirao Preto-SP (Cana),1.45,26.19,33.47
2020-11-27,Ribeirao Preto-SP (Cana),0.35,27.31,34.91
2020-11-28,Ribeirao Preto-SP (Cana),0.04,27.59,35.03
2020-11-29,Ribeirao Preto-SP (Cana),0.02,27.48,35.22
2020-11-30,Ribeirao Preto-SP (Cana),1.63,26.3,31.81
2020-12-01,Ribeirao Preto-SP (Cana),6.1,27.62,35.83
2020-12-02,Ribeirao Preto-SP (Cana),10.21,23.95,28.08
2020-12-03,Ribeirao Preto-SP (Cana),4.32,25.45,32.71
2020-12-04,Ribeirao Preto-SP (Cana),0.87,27.22,35.19
2020-12-05,Ribeirao Preto-SP (Cana),11.32,26.52,34.96
2020-12-06,Ribeirao Preto-SP (Cana),12.44,25.05,29.67
2020-12-07,Ribeirao Preto-SP (Cana),8.21,24.76,30.48
2020-12-08,Ribeirao Preto-SP (Cana),5.77,24.12,28.61
2020-12-09,Ribeirao Preto-SP (Cana),6.63,24.24,29.66
2020-12-10,Ribeirao Preto-SP (Cana),1.63,24.46,30.76
2020-12-11,Ribeirao Preto-SP (Cana),1.83,22.92,28.39
2020-12-12,Ribeirao Preto-SP (Cana),9.53,23.73,30.39
2020-12-13,Ribeirao Preto-SP (Cana),10.14,23.32,28.09
2020-12-14,Ribeirao Preto-SP (Cana),4.06,25.49,31.75
2020-12-15,Ribeirao Preto-SP (Cana),5.53,25.59,31.58
2020-12-16,Ribeirao Preto-SP (Cana),2.63,25.17,29.22
2020-12-17,Ribeirao Preto-SP (Cana),1.92,25.41,30.05
2020-12-18,Ribeirao Preto-SP (Cana),3.53,26.13,33.3
2020-12-19,Ribeirao Preto-SP (Cana),4.34,25.85,31.49
2020-12-20,Ribeirao Preto-SP (Cana),2.19,25.96,31.48
2020-12-21,Ribeirao Preto-SP (Cana),0.59,26.94,33.38
2020-12-22,Ribeirao Preto-SP (Cana),3.24,24.56,28.07
2020-12-23,Ribeirao Preto-SP (Cana),8.21,25.3,31.21
2020-12-24,Ribeirao Preto-SP (Cana),5.87,24.97,31.09
2020-12-25,Ribeirao Preto-SP (Cana),9.71,24.68,31.11
2020-12-26,Ribeirao Preto-SP (Cana),8.17,23.89,29.41
2020-12-27,Ribeirao Preto-SP (Cana),14.15,22.96,27.9
2020-12-28,Ribeirao Preto-SP (Cana),8.63,23.31,29.1
2020-12-29,Ribeirao Preto-SP (Cana),16.32,22.42,26.02
2020-12-30,Ribeirao Preto-SP (Cana),1.2,23.79,29.19
2020-12-31,Ribeirao Preto-SP (Cana),2.19,24.64,29.6
2021-01-01,Ribeirao Preto-SP (Cana),3.99,23.72,28.35
2021-01-02,Ribeirao Preto-SP (Cana),3.3,24.54,29.88
2021-01-03,Ribeirao Preto-SP (Cana),8.71,24.33,29.49
2021-01-04,Ribeirao Preto-SP (Cana),2.3,25.1,30.63
2021-01-05,Ribeirao Preto-SP (Cana),0.84,25.17,31.18
2021-01-06,Ribeirao Preto-SP (Cana),6.14,25.22,30.69
2021-01-07,Ribeirao Preto-SP (Cana),16.29,25.13,30.84
2021-01-08,Ribeirao Preto-SP (Cana),5.52,23.88,28.71
2021-01-09,Ribeirao Preto-SP (Cana),0.94,25.47,30.91
2021-01-10,Ribeirao Preto-SP (Cana),4.61,24.7,27.87
2021-01-11,Ribeirao Preto-SP (Cana),5.58,24.56,29.2
2021-01-12,Ribeirao Preto-SP (Cana),5.29,24.21,27.78
2021-01-13,Ribeirao Preto-SP (Cana),3.14,24.43,28.6
2021-01-14,Ribeirao Preto-SP (Cana),14.21,23.33,27.29
2021-01-15,Ribeirao Preto-SP (Cana),4.9,22.64,26.72
2021-01-16,Ribeirao Preto-SP (Cana),4.3,23.75,28.58
2021-01-17,Ribeirao Preto-SP (Cana),2.12,22.99,26.87
2021-01-18,Ribeirao Preto-SP (Cana),2.05,24.9,29.51
2021-01-19,Ribeirao Preto-SP (Cana),1.75,25.65,31.39
2021-01-20,Ribeirao Preto-SP (Cana),0.03,25.52,32.02
2021-01-21,Ribeirao Preto-SP (Cana),0.0,24.99,31.94
2021-01-22,Ribeirao Preto-SP (Cana),0.05,24.9,31.75
2021-01-23,Ribeirao Preto-SP (Cana),0.05,25.02,32.35
2021-01-24,Ribeirao Preto-SP (Cana),0.18,25.1,31.67
2021-01-25,Ribeirao Preto-SP (Cana),0.97,25.84,32.39
2021-01-26,Ribeirao Preto-SP (Cana),1.34,25.91,33.11
2021-01-27,Ribeirao Preto-SP (Cana),2.61,25.3,29.45
2021-01-28,Ribeirao Preto-SP (Cana),0.46,26.18,32.64
2021-01-29,Ribeirao Preto-SP (Cana),0.0,26.4,34.15
2021-01-30,Ribeirao Preto-SP (Cana),0.0,27.7,35.48
2021-01-31,Ribeirao Preto-SP (Cana),3.21,28.16,34.52
2021-02-01,Ribeirao Preto-SP (Cana),2.2,26.64,33.8
2021-02-02,Ribeirao Preto-SP (Cana),5.18,26.59,33.96
2021-02-03,Ribeirao Preto-SP (Cana),2.75,27.02,33.7
2021-02-04,Ribeirao Preto-SP (Cana),1.39,26.52,33.16
2021-02-05,Ribeirao Preto-SP (Cana),12.6,26.15,32.39
2021-02-06,Ribeirao Preto-SP (Cana),1.95,24.63,30.98
2021-02-07,Ribeirao Preto-SP (Cana),0.1,24.05,31.42
2021-02-08,Ribeirao Preto-SP (Cana),0.7,24.28,30.95
2021-02-09,Ribeirao Preto-SP (Cana),0.98,24.62,31.55
2021-02-10,Ribeirao Preto-SP (Cana),0.66,25.39,32.33
2021-02-11,Ribeirao Preto-SP (Cana),9.06,23.65,28.55
2021-02-12,Ribeirao Preto-SP (Cana),6.08,21.83,25.12
2021-02-13,Ribeirao Preto-SP (Cana),9.92,22.27,27.27
2021-02-14,Ribeirao Preto-SP (Cana),2.78,23.56,28.82
2021-02-15,Ribeirao Preto-SP (Cana),4.1,23.43,26.9
2021-02-16,Ribeirao Preto-SP (Cana),0.18,25.03,32.15
2021-02-17,Ribeirao Preto-SP (Cana),4.37,25.32,32.35
2021-02-18,Ribeirao Preto-SP (Cana),0.41,25.16,32.17
2021-02-19,Ribeirao Preto-SP (Cana),0.06,25.65,33.66
2021-02-20,Ribeirao Preto-SP (Cana),0.04,25.78,34.23
2021-02-21,Ribeirao Preto-SP (Cana),1.28,26.48,34.5
2021-02-22,Ribeirao Preto-SP (Cana),3.65,25.82,32.82
2021-02-23,Ribeirao Preto-SP (Cana),0.39,26.85,34.07
2021-02-24,Ribeirao Preto-SP (Cana),2.64,27.26,34.79
2021-02-25,Ribeirao Preto-SP (Cana),8.35,25.93,32.48
2021-02-26,Ribeirao Preto-SP (Cana),8.61,22.59,25.49
2021-02-27,Ribeirao Preto-SP (Cana),7.12,23.61,30.01
2021-02-28,Ribeirao Preto-SP (Cana),2.31,23.87,31.09
2021-03-01,Ribeirao Preto-SP (Cana),0.23,24.4,30.08
2021-03-02,Ribeirao Preto-SP (Cana),0.44,24.99,31.38
2021-03-03,Ribeirao Preto-SP (Cana),0.02,24.8,30.28
2021-03-04,Ribeirao Preto-SP (Cana),2.48,24.11,29.19
2021-03-05,Ribeirao Preto-SP (Cana),4.96,23.1,28.15
2021-03-06,Ribeirao Preto-SP (Cana),12.89,21.94,25.78
2021-03-07,Ribeirao Preto-SP (Cana),16.76,22.31,27.14
2021-03-08,Ribeirao Preto-SP (Cana),0.97,21.1,25.36
2021-03-09,Ribeirao Preto-SP (Cana),4.55,22.58,28.64
2021-03-10,Ribeirao Preto-SP (Cana),0.2,23.7,30.08
2021-03-11,Ribeirao Preto-SP (Cana),0.27,24.43,30.72
2021-03-12,Ribeirao Preto-SP (Cana),0.09,25.6,32.74
2021-03-13,Ribeirao Preto-SP (Cana),1.98,25.88,33.13
2021-03-14,Ribeirao Preto-SP (Cana),7.02,24.21,29.55
2021-03-15,Ribeirao Preto-SP (Cana),3.34,24.42,31.13
2021-03-16,Ribeirao Preto-SP (Cana),0.73,24.79,31.33
2021-03-17,Ribeirao Preto-SP (Cana),1.47,24.91,31.41
2021-03-18,Ribeirao Preto-SP (Cana),0.96,25.03,32.11
2021-03-19,Ribeirao Preto-SP (Cana),4.54,24.85,31.11
2021-03-20,Ribeirao Preto-SP (Cana),0.25,25.13,32.81
2021-03-21,Ribeirao Preto-SP (Cana),0.03,24.61,32.01
2021-03-22,Ribeirao Preto-SP (Cana),0.0,25.58,33.64
2021-03-23,Ribeirao Preto-SP (Cana),0.0,27.01,34.21
2021-03-24,Ribeirao Preto-SP (Cana),0.17,27.3,34.14
2021-03-25,Ribeirao Preto-SP (Cana),0.46,27.12,34.35
2021-03-26,Ribeirao Preto-SP (Cana),2.96,26.9,33.43
2021-03-27,Ribeirao Preto-SP (Cana),0.36,26.98,34.25
2021-03-28,Ribeirao Preto-SP (Cana),0.91,27.15,34.01
2021-03-29,Ribeirao Preto-SP (Cana),0.65,26.66,34.25
2021-03-30,Ribeirao Preto-SP (Cana),0.2,26.0,34.17
2021-03-31,Ribeirao Preto-SP (Cana),0.14,24.9,32.44
2021-04-01,Ribeirao Preto-SP (Cana),0.01,23.14,31.4
2021-04-02,Ribeirao Preto-SP (Cana),0.0,22.81,32.49
2021-04-03,Ribeirao Preto-SP (Cana),0.01,23.84,33.38
2021-04-04,Ribeirao Preto-SP (Cana),0.19,24.51,32.3
2021-04-05,Ribeirao Preto-SP (Cana),0.35,24.92,31.85
2021-04-06,Ribeirao Preto-SP (Cana),2.43,22.11,26.55
2021-04-07,Ribeirao Preto-SP (Cana),1.06,23.56,31.33
2021-04-08,Ribeirao Preto-SP (Cana),0.2,23.6,31.81
2021-04-09,Ribeirao Preto-SP (Cana),1.32,22.71,30.97
2021-04-10,Ribeirao Preto-SP (Cana),0.29,22.88,31.83
2021-04-11,Ribeirao Preto-SP (Cana),0.03,23.01,32.52
2021-04-12,Ribeirao Preto-SP (Cana),0.0,24.45,33.43
2021-04-13,Ribeirao Preto-SP (Cana),0.01,24.66,33.87
2021-04-14,Ribeirao Preto-SP (Cana),0.54,24.52,31.11
2021-04-15,Ribeirao Preto-SP (Cana),0.41,24.76,31.51
2021-04-16,Ribeirao Preto-SP (Cana),2.97,24.78,31.86
2021-04-17,Ribeirao Preto-SP (Cana),6.89,23.82,30.38
2021-04-18,Ribeirao Preto-SP (Cana),5.92,22.49,27.73
2021-04-19,Ribeirao Preto-SP (Cana),0.65,21.61,29.05
2021-04-20,Ribeirao Preto-SP (Cana),0.04,20.89,29.57
2021-04-21,Ribeirao Preto-SP (Cana),0.08,20.47,29.56
2021-04-22,Ribeirao Preto-SP (Cana),0.01,20.4,29.24
2021-04-23,Ribeirao Preto-SP (Cana),0.02,20.55,29.98
2021-04-24,Ribeirao Preto-SP (Cana),0.01,21.78,31.76
2021-04-25,Ribeirao Preto-SP (Cana),0.01,23.57,32.12
2021-04-26,Ribeirao Preto-SP (Cana),0.17,24.03,32.1
2021-04-27,Ribeirao Preto-SP (Cana),0.27,23.36,30.97
2021-04-28,Ribeirao Preto-SP (Cana),0.0,22.31,31.38
2021-04-29,Ribeirao Preto-SP (Cana),0.0,21.35,30.23
2021-04-30,Ribeirao Preto-SP (Cana),0.0,22.03,29.19
2021-05-01,Ribeirao Preto-SP (Cana),0.0,21.99,28.05
2021-05-02,Ribeirao Preto-SP (Cana),0.0,22.01,30.71
2021-05-03,Ribeirao Preto-SP (Cana),0.01,22.05,31.2
2021-05-04,Ribeirao Preto-SP (Cana),0.0,22.74,31.45
2021-05-05,Ribeirao Preto-SP (Cana),0.0,22.89,31.9
2021-05-06,Ribeirao Preto-SP (Cana),0.0,22.94,31.55
2021-05-07,Ribeirao Preto-SP (Cana),0.0,22.96,31.11
2021-05-08,Ribeirao Preto-SP (Cana),0.0,22.41,31.03
2021-05-09,Ribeirao Preto-SP (Cana),0.01,22.47,30.65
2021-05-10,Ribeirao Preto-SP (Cana),0.0,22.58,30.06
2021-05-11,Ribeirao Preto-SP (Cana),0.02,23.05,30.9
2021-05-12,Ribeirao Preto-SP (Cana),0.0,23.41,30.69
2021-05-13,Ribeirao Preto-SP (Cana),0.42,21.06,26.73
2021-05-14,Ribeirao Preto-SP (Cana),0.73,21.54,28.78
2021-05-15,Ribeirao Preto-SP (Cana),2.74,21.81,28.34
2021-05-16,Ribeirao Preto-SP (Cana),0.06,21.75,29.77
2021-05-17,Ribeirao Preto-SP (Cana),0.0,21.04,29.46
2021-05-18,Ribeirao Preto-SP (Cana),0.01,20.84,29.33
2021-05-19,Ribeirao Preto-SP (Cana),0.0,20.69,29.92
2021-05-20,Ribeirao Preto-SP (Cana),0.0,21.8,30.28
2021-05-21,Ribeirao Preto-SP (Cana),0.11,22.61,30.75
2021-05-22,Ribeirao Preto-SP (Cana),1.82,21.14,28.28
2021-05-23,Ribeirao Preto-SP (Cana),2.24,21.11,26.44
2021-05-24,Ribeirao Preto-SP (Cana),0.01,18.44,26.36
2021-05-25,Ribeirao Preto-SP (Cana),0.0,18.43,29.75
2021-05-26,Ribeirao Preto-SP (Cana),0.0,22.35,31.64
2021-05-27,Ribeirao Preto-SP (Cana),0.0,23.61,31.42
2021-05-28,Ribeirao Preto-SP (Cana),0.02,24.15,31.52
2021-05-29,Ribeirao Preto-SP (Cana),2.43,24.18,30.95
2021-05-30,Ribeirao Preto-SP (Cana),0.53,23.97,31.36
2021-05-31,Ribeirao Preto-SP (Cana),4.17,22.4,28.11
2021-06-01,Ribeirao Preto-SP (Cana),0.11,21.52,29.42
2021-06-02,Ribeirao Preto-SP (Cana),1.92,22.07,30.19
2021-06-03,Ribeirao Preto-SP (Cana),0.0,23.08,30.83
2021-06-04,Ribeirao Preto-SP (Cana),0.01,21.85,30.44
2021-06-05,Ribeirao Preto-SP (Cana),0.02,21.46,29.69
2021-06-06,Ribeirao Preto-SP (Cana),0.02,21.86,28.07
2021-06-07,Ribeirao Preto-SP (Cana),0.09,22.03,29.82
2021-06-08,Ribeirao Preto-SP (Cana),0.33,21.67,30.27
2021-06-09,Ribeirao Preto-SP (Cana),0.49,22.42,30.77
2021-06-10,Ribeirao Preto-SP (Cana),12.98,21.99,28.71
2021-06-11,Ribeirao Preto-SP (Cana),1.65,19.9,24.25
2021-06-12,Ribeirao Preto-SP (Cana),0.03,18.42,25.3
2021-06-13,Ribeirao Preto-SP (Cana),0.04,17.55,26.84
2021-06-14,Ribeirao Preto-SP (Cana),0.06,18.62,27.84
2021-06-15,Ribeirao Preto-SP (Cana),0.0,19.3,27.66
2021-06-16,Ribeirao Preto-SP (Cana),0.05,17.72,26.08
2021-06-17,Ribeirao Preto-SP (Cana),0.01,16.57,25.25
2021-06-18,Ribeirao Preto-SP (Cana),0.03,18.63,28.27
2021-06-19,Ribeirao Preto-SP (Cana),0.0,20.07,29.18
2021-06-20,Ribeirao Preto-SP (Cana),0.02,19.74,27.46
2021-06-21,Ribeirao Preto-SP (Cana),0.01,19.73,27.67
2021-06-22,Ribeirao Preto-SP (Cana),0.16,21.43,29.11
2021-06-23,Ribeirao Preto-SP (Cana),0.03,19.77,27.52
2021-06-24,Ribeirao Preto-SP (Cana),0.01,20.83,29.73
2021-06-25,Ribeirao Preto-SP (Cana),0.0,22.88,31.3
2021-06-26,Ribeirao Preto-SP (Cana),0.02,22.09,30.44
2021-06-27,Ribeirao Preto-SP (Cana),0.0,20.87,29.27
2021-06-28,Ribeirao Preto-SP (Cana),0.02,19.88,28.92
2021-06-29,Ribeirao Preto-SP (Cana),0.0,14.84,21.89
2021-06-30,Ribeirao Preto-SP (Cana),0.0,10.28,17.97
2021-07-01,Ribeirao Preto-SP (Cana),0.01,13.52,25.2
2021-07-02,Ribeirao Preto-SP (Cana),0.0,18.31,27.79
2021-07-03,Ribeirao Preto-SP (Cana),0.02,18.93,27.94
2021-07-04,Ribeirao Preto-SP (Cana),0.0,18.39,27.28
2021-07-05,Ribeirao Preto-SP (Cana),0.0,17.94,26.41
2021-07-06,Ribeirao Preto-SP (Cana),0.12,17.84,26.54
2021-07-07,Ribeirao Preto-SP (Cana),0.01,17.8,27.14
2021-07-08,Ribeirao Preto-SP (Cana),0.0,17.81,27.42
2021-07-09,Ribeirao Preto-SP (Cana),0.01,18.89,28.15
2021-07-10,Ribeirao Preto-SP (Cana),0.12,19.55,28.44
2021-07-11,Ribeirao Preto-SP (Cana),0.0,19.98,28.64
2021-07-12,Ribeirao Preto-SP (Cana),0.0,19.6,28.62
2021-07-13,Ribeirao Preto-SP (Cana),0.01,19.78,28.54
2021-07-14,Ribeirao Preto-SP (Cana),0.03,20.29,29.31
2021-07-15,Ribeirao Preto-SP (Cana),0.0,21.32,30.41
2021-07-16,Ribeirao Preto-SP (Cana),0.01,22.17,31.3
2021-07-17,Ribeirao Preto-SP (Cana),0.0,22.75,31.2
2021-07-18,Ribeirao Preto-SP (Cana),0.02,20.73,27.86
2021-07-19,Ribeirao Preto-SP (Cana),0.0,13.17,23.23
2021-07-20,Ribeirao Preto-SP (Cana),0.0,14.43,25.02
2021-07-21,Ribeirao Preto-SP (Cana),0.16,17.88,28.37
2021-07-22,Ribeirao Preto-SP (Cana),0.0,20.54,31.15
2021-07-23,Ribeirao Preto-SP (Cana),0.0,19.31,28.39
2021-07-24,Ribeirao Preto-SP (Cana),0.01,19.39,29.31
2021-07-25,Ribeirao Preto-SP (Cana),0.0,20.12,29.72
2021-07-26,Ribeirao Preto-SP (Cana),0.0,20.69,30.48
2021-07-27,Ribeirao Preto-SP (Cana),0.0,22.4,31.4
2021-07-28,Ribeirao Preto-SP (Cana),3.77,17.19,23.5
2021-07-29,Ribeirao Preto-SP (Cana),0.0,11.22,19.22
2021-07-30,Ribeirao Preto-SP (Cana),0.08,12.65,23.8
